Price,Close,High,Low,Open,Volume
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA
Date,,,,,
2022-06-09 00:00:00,239.7066650390625,255.5466613769531,239.32666015625,249.3399963378906,96491400
2022-06-10 00:00:00,232.2299957275391,239.5,227.913330078125,235.1566619873047,97536600
2022-06-13 00:00:00,215.7366638183594,226.6333312988281,214.6833343505859,223.1666717529297,102767400
2022-06-14 00:00:00,220.8899993896484,226.3300018310547,211.7366638183594,218.2866668701172,97988700
2022-06-15 00:00:00,233,235.663330078125,218.1499938964844,220.9166717529297,119131800
2022-06-16 00:00:00,213.1000061035156,225.1666717529297,208.6933288574219,222.7366638183594,107390700
2022-06-17 00:00:00,216.7599945068359,220.9700012207031,213.1966705322266,213.4333343505859,92641800
2022-06-21 00:00:00,237.0366668701172,243.57666015625,224.3333282470703,224.6033325195312,122793000
2022-06-22 00:00:00,236.086669921875,246.8333282470703,233.82666015625,234.5033264160156,101107500
2022-06-23 00:00:00,235.0700073242188,239.3166656494141,228.6366729736328,237.9066619873047,104202600
2022-06-24 00:00:00,245.7066650390625,246.0666656494141,236.086669921875,237.4700012207031,95770800
2022-06-27 00:00:00,244.9199981689453,252.0700073242188,242.5666656494141,249.3666687011719,89178300
2022-06-28 00:00:00,232.663330078125,249.9700012207031,232.3433380126953,244.4833374023438,90391200
2022-06-29 00:00:00,228.4900054931641,231.17333984375,222.2733306884766,230.5,82897200
2022-06-30 00:00:00,224.4733276367188,229.4566650390625,218.8633270263672,224.5099945068359,94600500
2022-07-01 00:00:00,227.2633361816406,230.2299957275391,222.1199951171875,227,74460300
2022-07-05 00:00:00,233.0666656494141,233.1466674804688,216.1666717529297,223,84581100
2022-07-06 00:00:00,231.7333374023438,234.5633392333984,227.1866607666016,230.7799987792969,71853600
2022-07-07 00:00:00,244.5433349609375,245.3633270263672,232.2100067138672,233.9199981689453,81930600
2022-07-08 00:00:00,250.7633361816406,254.9799957275391,241.1600036621094,242.3333282470703,101854200
2022-07-11 00:00:00,234.3433380126953,253.0633392333984,233.6266632080078,252.1033325195312,99241200
2022-07-12 00:00:00,233.0700073242188,239.7733306884766,228.3699951171875,236.8466644287109,87930900
2022-07-13 00:00:00,237.0399932861328,242.0599975585938,225.0333404541016,225.5,97954500
2022-07-14 00:00:00,238.3133392333984,238.6533355712891,229.3333282470703,234.8966674804688,78557400
2022-07-15 00:00:00,240.0666656494141,243.6233367919922,236.8899993896484,240,69683100
2022-07-18 00:00:00,240.5466613769531,250.5166625976562,239.6033325195312,244.9366607666016,82537500
2022-07-19 00:00:00,245.5299987792969,247.1399993896484,236.9766693115234,245,80890200
2022-07-20 00:00:00,247.5,250.663330078125,243.4833374023438,246.7833404541016,88864200
2022-07-21 00:00:00,271.7066650390625,273.2666625976562,254.8666687011719,255.1066741943359,142032300
2022-07-22 00:00:00,272.2433471679688,280.7866821289062,270.7133178710938,276.2200012207031,103472700
2022-07-25 00:00:00,268.4333190917969,274.1466674804688,267.3999938964844,272.2166748046875,64073400
2022-07-26 00:00:00,258.8599853515625,267.3099975585938,256.2633361816406,266.5133361816406,66820800
2022-07-27 00:00:00,274.8200073242188,275.9266662597656,261.7900085449219,263.8099975585938,88110000
2022-07-28 00:00:00,280.8999938964844,283.2999877929688,272.7999877929688,280.0666809082031,84723000
2022-07-29 00:00:00,297.1499938964844,298.3200073242188,279.1000061035156,280.7000122070312,95313000
2022-08-01 00:00:00,297.2766723632812,311.8766784667969,295,301.2766723632812,117042900
2022-08-02 00:00:00,300.586669921875,307.8333435058594,292.6666564941406,294.0033264160156,95577600
2022-08-03 00:00:00,307.3966674804688,309.5499877929688,301.1499938964844,305,80091000
2022-08-04 00:00:00,308.6333312988281,313.6066589355469,305,311,72256200
2022-08-05 00:00:00,288.1700134277344,304.6066589355469,285.5433349609375,302.6700134277344,113172900
2022-08-08 00:00:00,290.42333984375,305.2000122070312,289.086669921875,295,98994000
2022-08-09 00:00:00,283.3333435058594,292.3966674804688,279.3533325195312,290.2933349609375,86244600
2022-08-10 00:00:00,294.3566589355469,297.510009765625,283.3699951171875,297.0666809082031,94918800
2022-08-11 00:00:00,286.6300048828125,298.2366638183594,285.8333435058594,296.5133361816406,70155000
2022-08-12 00:00:00,300.0299987792969,300.1600036621094,285.0333251953125,289.4166564941406,79657200
2022-08-15 00:00:00,309.3200073242188,313.1333312988281,301.2300109863281,301.7866821289062,89359200
2022-08-16 00:00:00,306.5633239746094,314.6666564941406,302.8833312988281,311.6666564941406,88136400
2022-08-17 00:00:00,303.9966735839844,309.6566772460938,300.0333251953125,303.3966674804688,68766000
2022-08-18 00:00:00,302.8699951171875,306.5,301.8533325195312,306,47500500
2022-08-19 00:00:00,296.6666564941406,300.3599853515625,292.5,299,61395300
2022-08-22 00:00:00,289.913330078125,292.3999938964844,286.2966613769531,291.913330078125,55843200
2022-08-23 00:00:00,296.4533386230469,298.82666015625,287.92333984375,291.4533386230469,63984900
2022-08-24 00:00:00,297.0966796875,303.6466674804688,296.5,297.5633239746094,57259800
2022-08-25 00:00:00,296.0700073242188,302.9599914550781,291.6000061035156,302.3599853515625,53230000
2022-08-26 00:00:00,288.0899963378906,302,287.4700012207031,297.4299926757812,57163900
2022-08-29 00:00:00,284.8200073242188,287.739990234375,280.7000122070312,282.8299865722656,41864700
2022-08-30 00:00:00,277.7000122070312,288.4800109863281,272.6499938964844,287.8699951171875,50541800
2022-08-31 00:00:00,275.6099853515625,281.25,271.8099975585938,280.6199951171875,52107300
2022-09-01 00:00:00,277.1600036621094,277.5799865722656,266.1499938964844,272.5799865722656,54287000
2022-09-02 00:00:00,270.2099914550781,282.3500061035156,269.0799865722656,281.0700073242188,50890100
2022-09-06 00:00:00,274.4200134277344,275.989990234375,265.739990234375,272.6799926757812,55860000
2022-09-07 00:00:00,283.7000122070312,283.8399963378906,272.2699890136719,273.1000061035156,50028900
2022-09-08 00:00:00,289.260009765625,289.5,279.760009765625,281.2999877929688,53713100
2022-09-09 00:00:00,299.6799926757812,299.8500061035156,291.25,291.6700134277344,54338100
2022-09-12 00:00:00,304.4200134277344,305.489990234375,300.3999938964844,300.7200012207031,48674600
2022-09-13 00:00:00,292.1300048828125,297.3999938964844,290.3999938964844,292.8999938964844,68229600
2022-09-14 00:00:00,302.6099853515625,306,291.6400146484375,292.239990234375,72628700
2022-09-15 00:00:00,303.75,309.1199951171875,300.7200012207031,301.8299865722656,64795500
2022-09-16 00:00:00,303.3500061035156,303.7099914550781,295.6000061035156,299.6099853515625,87087800
2022-09-19 00:00:00,309.0700073242188,309.8399963378906,297.7999877929688,300.0899963378906,60231200
2022-09-20 00:00:00,308.7300109863281,313.3299865722656,305.5799865722656,306.9100036621094,61642800
2022-09-21 00:00:00,300.7999877929688,313.7999877929688,300.6300048828125,308.2900085449219,62555700
2022-09-22 00:00:00,288.5899963378906,301.2900085449219,285.8200073242188,299.8599853515625,70545400
2022-09-23 00:00:00,275.3299865722656,284.5,272.8200073242188,283.0899963378906,63748400
2022-09-26 00:00:00,276.010009765625,284.0899963378906,270.3099975585938,271.8299865722656,58076900
2022-09-27 00:00:00,282.9400024414062,288.6700134277344,277.510009765625,283.8399963378906,61925200
2022-09-28 00:00:00,287.8099975585938,289,277.5700073242188,283.0799865722656,54664800
2022-09-29 00:00:00,268.2099914550781,283.6499938964844,265.7799987792969,282.760009765625,77620600
2022-09-30 00:00:00,265.25,275.5700073242188,262.4700012207031,266.1499938964844,67726600
2022-10-03 00:00:00,242.3999938964844,255.1600036621094,241.0099945068359,254.5,98363500
2022-10-04 00:00:00,249.4400024414062,257.5,242.0099945068359,250.5200042724609,109578500
2022-10-05 00:00:00,240.8099975585938,246.6699981689453,233.2700042724609,245.0099945068359,86982700
2022-10-06 00:00:00,238.1300048828125,244.5800018310547,235.3500061035156,239.4400024414062,69298400
2022-10-07 00:00:00,223.0700073242188,234.5700073242188,222.0200042724609,233.9400024414062,83916800
2022-10-10 00:00:00,222.9600067138672,226.9900054931641,218.3600006103516,223.9299926757812,67925000
2022-10-11 00:00:00,216.5,225.75,215,220.9499969482422,77013200
2022-10-12 00:00:00,217.2400054931641,219.3000030517578,211.5099945068359,215.3300018310547,66860700
2022-10-13 00:00:00,221.7200012207031,222.9900054931641,206.2200012207031,208.3000030517578,91483000
2022-10-14 00:00:00,204.9900054931641,226.2599945068359,204.1600036621094,224.0099945068359,94124500
2022-10-17 00:00:00,219.3500061035156,221.8600006103516,209.4499969482422,210.0399932861328,79428800
2022-10-18 00:00:00,220.1900024414062,229.8200073242188,217.25,229.5,75891900
2022-10-19 00:00:00,222.0399932861328,222.9299926757812,217.7799987792969,219.8000030517578,66571500
2022-10-20 00:00:00,207.2799987792969,215.5500030517578,202,208.2799987792969,117798100
2022-10-21 00:00:00,214.4400024414062,214.6600036621094,203.8000030517578,206.4199981689453,75713800
2022-10-24 00:00:00,211.25,213.5,198.5899963378906,205.8200073242188,100446800
2022-10-25 00:00:00,222.4199981689453,224.3500061035156,210,210.1000061035156,96507900
2022-10-26 00:00:00,224.6399993896484,230.6000061035156,218.1999969482422,219.3999938964844,85012500
2022-10-27 00:00:00,225.0899963378906,233.8099975585938,222.8500061035156,229.7700042724609,61638800
2022-10-28 00:00:00,228.5200042724609,228.8600006103516,216.3500061035156,225.3999938964844,69152400
2022-10-31 00:00:00,227.5399932861328,229.8500061035156,221.9400024414062,226.1900024414062,61554300
2022-11-01 00:00:00,227.8200073242188,237.3999938964844,227.2799987792969,234.0500030517578,62688800
2022-11-02 00:00:00,214.9799957275391,227.8699951171875,214.8200073242188,226.0399932861328,63070300
2022-11-03 00:00:00,215.3099975585938,221.1999969482422,210.1399993896484,211.3600006103516,56538800
2022-11-04 00:00:00,207.4700012207031,223.8000030517578,203.0800018310547,222.6000061035156,98622200
2022-11-07 00:00:00,197.0800018310547,208.8999938964844,196.6600036621094,208.6499938964844,93916500
2022-11-08 00:00:00,191.3000030517578,195.1999969482422,186.75,194.0200042724609,128803400
2022-11-09 00:00:00,177.5899963378906,195.8899993896484,177.1199951171875,190.7799987792969,127062700
2022-11-10 00:00:00,190.7200012207031,191,180.0299987792969,189.8999938964844,132703000
2022-11-11 00:00:00,195.9700012207031,196.5200042724609,182.5899963378906,186,114403600
2022-11-14 00:00:00,190.9499969482422,195.7299957275391,186.3399963378906,192.7700042724609,92226600
2022-11-15 00:00:00,194.4199981689453,200.8200073242188,192.0599975585938,195.8800048828125,91293800
2022-11-16 00:00:00,186.9199981689453,192.5700073242188,185.6600036621094,191.5099945068359,66567600
2022-11-17 00:00:00,183.1699981689453,186.1600036621094,180.8999938964844,183.9600067138672,64336000
2022-11-18 00:00:00,180.1900024414062,185.1900024414062,176.5500030517578,185.0500030517578,76048900
2022-11-21 00:00:00,167.8699951171875,176.7700042724609,167.5399932861328,175.8500061035156,92882700
2022-11-22 00:00:00,169.9100036621094,170.9199981689453,166.1900024414062,168.6300048828125,78452300
2022-11-23 00:00:00,183.1999969482422,183.6199951171875,172.5,173.5700073242188,109536700
2022-11-25 00:00:00,182.8600006103516,185.1999969482422,180.6300048828125,185.0599975585938,50672700
2022-11-28 00:00:00,182.9199981689453,188.5,179,179.9600067138672,92905200
2022-11-29 00:00:00,180.8300018310547,186.3800048828125,178.75,184.9900054931641,83357100
2022-11-30 00:00:00,194.6999969482422,194.7599945068359,180.6300048828125,182.4299926757812,109186400
2022-12-01 00:00:00,194.6999969482422,198.9199981689453,191.8000030517578,197.0800018310547,80046200
2022-12-02 00:00:00,194.8600006103516,196.25,191.1100006103516,191.7799987792969,73645900
2022-12-05 00:00:00,182.4499969482422,191.2700042724609,180.5500030517578,189.4400024414062,93122700
2022-12-06 00:00:00,179.8200073242188,183.6499938964844,175.3300018310547,181.2200012207031,92150800
2022-12-07 00:00:00,174.0399932861328,179.3800048828125,172.2200012207031,175.0299987792969,84213300
2022-12-08 00:00:00,173.4400024414062,175.1999969482422,169.0599975585938,172.1999969482422,97624500
2022-12-09 00:00:00,179.0500030517578,182.5,173.3600006103516,173.8399963378906,104872300
2022-12-12 00:00:00,167.8200073242188,177.3699951171875,167.5200042724609,176.1000061035156,109794500
2022-12-13 00:00:00,160.9499969482422,175.0500030517578,156.9100036621094,174.8699951171875,175862700
2022-12-14 00:00:00,156.8000030517578,161.6199951171875,155.3099975585938,159.25,140682300
2022-12-15 00:00:00,157.6699981689453,160.9299926757812,153.2799987792969,153.4400024414062,122334500
2022-12-16 00:00:00,150.2299957275391,160.9900054931641,150.0399932861328,159.6399993896484,139032200
2022-12-19 00:00:00,149.8699951171875,155.25,145.8200073242188,154,139390600
2022-12-20 00:00:00,137.8000030517578,148.4700012207031,137.6600036621094,146.0500030517578,159563300
2022-12-21 00:00:00,137.5700073242188,141.2599945068359,135.8899993896484,139.3399963378906,145417400
2022-12-22 00:00:00,125.3499984741211,136.6300048828125,122.2600021362305,136,210090300
2022-12-23 00:00:00,123.1500015258789,128.6199951171875,121.0199966430664,126.370002746582,166989700
2022-12-27 00:00:00,109.0999984741211,119.6699981689453,108.7600021362305,117.5,208643400
2022-12-28 00:00:00,112.7099990844727,116.2699966430664,108.2399978637695,110.3499984741211,221070500
2022-12-29 00:00:00,121.8199996948242,123.5699996948242,117.5,120.3899993896484,221923300
2022-12-30 00:00:00,123.1800003051758,124.4800033569336,119.75,119.9499969482422,157777300
